,A_101,A_102,A_103,A_201,A_202,A_203,A_205,A_206,A_207,A_210,A_211,A_214,A_216,A_220,A_264,A_301,A_302,A_1101,A_1102,A_1103,A_2301,A_2402,A_2403,A_2404,A_2407,A_2410,A_2501,A_2601,A_2603,A_2608,A_2901,A_2902,A_3001,A_3002,A_3004,A_3101,A_3103,A_3104,A_3201,A_3301,A_3303,A_3401,A_3402,A_3601,A_4027,A_4386,A_6601,A_6602,A_6801,A_6802,A_6817,A_6901,A_7401,A_7403,A_8001,B_702,B_705,B_801,B_1301,B_1302,B_1401,B_1402,B_1501,B_1502,B_1503,B_1504,B_1505,B_1506,B_1507,B_1508,B_1509,B_1510,B_1511,B_1512,B_1513,B_1515,B_1516,B_1517,B_1518,B_1520,B_1521,B_1524,B_1525,B_1526,B_1527,B_1529,B_1530,B_1531,B_1537,B_1801,B_1802,B_1803,B_1804,B_2702,B_2703,B_2704,B_2705,B_2706,B_2707,B_3501,B_3502,B_3503,B_3504,B_3505,B_3508,B_3509,B_3510,B_3512,B_3517,B_3519,B_3520,B_3521,B_3522,B_3541,B_3543,B_3701,B_3801,B_3802,B_3901,B_3902,B_3903,B_3905,B_3906,B_3908,B_3909,B_3910,B_3911,B_3915,B_3924,B_4001,B_4002,B_4004,B_4006,B_4009,B_4010,B_4012,B_4101,B_4102,B_4104,B_4201,B_4402,B_4403,B_4404,B_4405,B_4407,B_4501,B_4601,B_4701,B_4801,B_4802,B_4803,B_4901,B_5001,B_5002,B_5101,B_5102,B_5105,B_5106,B_5107,B_5108,B_5123,B_5201,B_5301,B_5401,B_5501,B_5502,B_5601,B_5603,B_5604,B_5701,B_5702,B_5703,B_5801,B_5802,B_5901,B_6701,B_7020,B_7301,B_7801,B_8101,B_8201,B_8202,C_102,C_202,C_210,C_302,C_303,C_304,C_305,C_306,C_401,C_403,C_407,C_501,C_602,C_701,C_702,C_704,C_726,C_801,C_802,C_804,C_1202,C_1203,C_1402,C_1403,C_1502,C_1504,C_1505,C_1601,C_1602,C_1604,C_1701,C_1801,DRB5_101,DRB5_102,DRB5_202,DRB5_9901,DRB4_101,DRB4_103,DRB4_9901,DRB3_101,DRB3_202,DRB3_210,DRB3_224,DRB3_301,DRB3_9901,DRB1_101,DRB1_102,DRB1_103,DRB1_301,DRB1_302,DRB1_401,DRB1_402,DRB1_403,DRB1_404,DRB1_405,DRB1_406,DRB1_407,DRB1_408,DRB1_410,DRB1_411,DRB1_701,DRB1_801,DRB1_802,DRB1_803,DRB1_804,DRB1_806,DRB1_807,DRB1_810,DRB1_811,DRB1_901,DRB1_1001,DRB1_1101,DRB1_1102,DRB1_1103,DRB1_1104,DRB1_1106,DRB1_1111,DRB1_1143,DRB1_1201,DRB1_1202,DRB1_1301,DRB1_1302,DRB1_1303,DRB1_1304,DRB1_1305,DRB1_1312,DRB1_1315,DRB1_1321,DRB1_1401,DRB1_1402,DRB1_1403,DRB1_1404,DRB1_1405,DRB1_1406,DRB1_1407,DRB1_1409,DRB1_1410,DRB1_1415,DRB1_1444,DRB1_1501,DRB1_1502,DRB1_1503,DRB1_1601,DRB1_1602,DQB1_201,DQB1_202,DQB1_301,DQB1_302,DQB1_303,DQB1_304,DQB1_401,DQB1_402,DQB1_501,DQB1_502,DQB1_503,DQB1_504,DQB1_601,DQB1_602,DQB1_603,DQB1_604,DQB1_605,DQB1_609,DQA1_101,DQA1_102,DQA1_103,DQA1_104,DQA1_201,DQA1_301,DQA1_302,DQA1_303,DQA1_401,DQA1_501,DQA1_503,DQA1_505,DQA1_509,DQA1_601,DPB1_101,DPB1_201,DPB1_202,DPB1_301,DPB1_401,DPB1_402,DPB1_501,DPB1_502,DPB1_601,DPB1_901,DPB1_902,DPB1_1001,DPB1_1101,DPB1_1301,DPB1_1401,DPB1_1501,DPB1_1601,DPB1_1701,DPB1_1801,DPB1_1901,DPB1_2001,DPB1_2101,DPB1_2201,DPB1_2301,DPB1_2601,DPB1_2801,DPB1_3001,DPB1_3101,DPB1_3301,DPB1_3401,DPB1_3501,DPB1_4001,DPB1_4501,DPB1_4801,DPB1_8101,DPB1_8501,DPA1_103,DPA1_104,DPA1_105,DPA1_107,DPA1_201,DPA1_202,DPA1_301,DPA1_401
HC134,0.283131,,,0.124527,-5.37613,,-8.150526,,,,,,,,,-0.15142,-5.278249,-0.542398,,,-9.072512,-0.587912,,,,,1.592579,-9.070459,,,,0.133232,-9.083074,-7.96801,-4.7018,-10.127801,,,0.6049,-7.16781,-5.126294,,,,,,-4.803538,,-0.370335,-7.100301,,,,,,0.120936,,-0.173054,,-10.126522,-8.130897,0.730884,0.522257,,,,,,,,,-8.62666,,,,,,-5.426744,-5.387484,,,,,,,,,,,0.109521,,,,-5.086566,,,0.659358,,,-0.297778,,-8.118357,,,-5.382456,,,,,,,,,,,1.956219,-8.190123,,-7.036368,,,,-8.238712,,,,,,,0.324339,-8.144198,,,,,,-5.379407,-4.768626,,,-0.425537,0.208945,,,,2.598152,,-4.891442,,,,-9.060107,-8.222256,,-0.593249,,,,,,,-6.045831,,,-10.114905,,-6.310591,,,0.817844,,,-5.988876,,,,,,,,,,-11.1014,0.111715,,,0.117819,0.11078,,,-0.360984,,,-0.332582,0.169986,-0.018891,0.198461,-10.11511,,,0.063965,,-6.081262,1.463045,-8.022499,,-9.136904,,,-0.35061,-4.964819,,-5.38526,,0.337095,,-8.239905,-0.297475,0.089083,0.001728,0.088904,-0.326557,0.228427,,,0.028822,-0.060261,0.048348,-8.134222,0.776352,-0.135322,,0.214366,-6.014469,,-11.09911,-7.166584,,,,,,-0.111086,-9.126962,,-5.226409,,,,,,1.245069,-7.128868,-10.127613,-5.181154,-4.881537,-8.147649,,,,1.269392,,0.1274,-0.657765,-8.100634,,,,,,-10.131306,,,,,,,,,,,0.3465866,-6.05387,,-7.243406,,-0.145035,0.594816,-0.226842,-0.005089,0.260142,,,-10.118514,0.21381,-7.096462,-10.092034,,-6.053936,0.359386,-0.159046,-0.005074,,-8.092072,0.16336,0.132668,-0.067091,,-0.071433,-0.080525,,,-10.122637,-0.121784,,,,-5.225438,-0.007979,0.0045937,-8.201667,-0.231999,-0.052295,0.182164,0.448116,,,-5.884964,,-9.099918,0.1291,-9.169568,-7.907091,-7.1134,,1.712688,,-7.22834,,,,,,,,,,,,,,,,,-0.018984,-6.198128,,,-0.012891,-0.288063,,
HC135,-0.0242,,,-0.0008274,-5.516579,,1.116289,,,,,,,,,0.001225,-5.414101,-0.115995,,,1.402371,-0.106007,,,,,0.428798,0.596149,,,,-0.115255,0.193403,-8.331581,-5.051333,-0.158,,,-0.111509,-7.46939,-5.349834,,,,,,-5.118547,,0.0176,-7.347633,,,,,,-0.084845,,0.057642,,0.860788,-8.3454,0.609047,0.271861,,,,,,,,,-9.190396,,,,,,4.088208,-5.534043,,,,,,,,,,,-0.195591,,,,-5.356253,,,0.112841,,,0.264198,,-8.283214,,,-5.464804,,,,,,,,,,,-9.360733,1.36227,,-7.287036,,,,-8.342471,,,,,,,-0.143427,1.138622,,,,,,-5.517024,-5.275441,,,-0.129331,0.333081,,,,-8.31479,,-4.940852,,,,0.554945,-8.345927,,-0.435083,,,,,,,-6.197903,,,-0.695096,,-6.515225,,,0.564327,,,-6.236147,,,,,,,,,,-0.126138,0.847396,,,-0.144658,0.197014,,,0.083522,,,0.051347,0.153148,0.065072,-0.093694,0.84862,,,-0.234174,,-6.283846,0.570473,-8.271113,,-9.393575,,,-0.195395,-5.524337,,-5.515534,,0.065983,,-8.429354,-0.029671,-0.074281,0.027073,0.033117,0.087523,-0.243647,,,-0.482047,0.023151,-0.229693,0.903945,0.616214,0.025191,,0.058627,3.03409,,0.020547,-7.488652,,,,,,-0.005277,-0.437271,,-5.654172,,,,,,-9.343324,1.828674,-1.032897,-5.283847,-4.998179,-8.406277,,,,-9.324522,,-0.428904,-0.467326,-8.362464,,,,,,-10.357622,,,,,,,,,,,0.067895,-6.362396,,-7.424761,,0.037913,0.0740321,-0.146,0.009662,0.205274,,,-0.057713,0.032676,-7.366763,-10.343331,,-6.362876,0.08114,-0.420404,-0.523253,,0.634829,0.027739,0.036461,-0.286832,,0.014012,-0.032708,,,0.0003293,-0.008672,,,,-5.653093,-0.200877,-0.22406,-8.423651,0.184198,0.057669,0.282506,-0.057613,,,-6.227948,,1.192209,-0.420978,-9.389643,-8.253476,-7.430968,,0.420963,,-7.383274,,,,,,,,,,,,,,,,,0.175527,-6.529706,,,-0.176041,-0.842991,,
HC136,0.259741,,,-0.102173,-4.756792,,-7.661356,,,,,,,,,-0.013242,-5.016629,0.218303,,,-9.54589,0.41473,,,,,-8.815697,0.595419,,,,-0.843937,-8.566443,-8.401872,-4.049946,-10.59542,,,-0.363609,-7.702955,-5.451534,,,,,,-5.371089,,-0.919033,-7.708568,,,,,,0.015984,,0.471515,,-9.682351,-8.754671,-10.677999,0.488294,,,,,,,,,-3.545057,,,,,,-6.103728,-4.711041,,,,,,,,,,,-10.66234,,,,-5.73727,,,-0.576525,,,0.249526,,1.850051,,,-4.958665,,,,,,,,,,,-9.810231,-7.745839,,-7.543089,,,,-7.820895,,,,,,,0.378397,-7.733454,,,,,,-4.755713,-4.026886,,,-0.29151,-1.080736,,,,2.043892,,-5.700179,,,,-8.618092,-8.870663,,0.473716,,,,,,,-5.675038,,,-9.648295,,-6.203632,,,-1.395182,,,3.553666,,,,,,,,,,-0.364009,-1.130991,,,-0.06966,-0.174129,,,0.092281,,,-0.354104,-0.224063,0.329792,-0.077525,-9.61275,,,-1.230141,,-6.650074,-0.02908,1.312037,,0.354476,,,-0.52801,-5.343336,,-4.759592,,-0.092814,,2.695471,0.051269,-0.603787,0.255936,-0.094421,0.14975,-0.39028,,,-1.24264,0.042147,0.218512,-8.471051,0.30269,0.295796,,0.3467683,-6.063724,,0.607125,-6.45313,,,,,,-0.645337,1.288257,,-4.213193,,,,,,0.696199,-7.648247,-0.390077,-5.689206,-4.461108,-7.7046,,,,-9.798336,,-11.609939,-10.68718,-7.57848,,,,,,0.767021,,,,,,,,,,,-0.081866,-6.338069,,-6.838462,,0.301242,-10.723227,0.009424,0.601324,-0.821456,,,1.515539,0.087074,2.31505,0.557035,,-6.338154,-0.041433,-11.614798,-0.563993,,-8.719217,0.062667,-0.252581,-1.325845,,-0.678193,0.428144,,,1.563915,0.139013,,,,-4.213529,0.398567,0.313234,-7.743281,-0.296426,0.079302,-0.06255,-0.172538,,,-6.297515,,-9.592825,-0.401116,-9.670965,-8.368948,-7.57474,,-8.505108,,-7.863836,,,,,,,,,,,,,,,,,0.046012,-6.672226,,,-0.023344,-0.860081,,
HC137,-0.84709,,,0.71501,-10.92,,-7.91919,,,,,,,,,-13.06215,-11.36,-11.98368,,,-8.97896,-11.98969,,,,,-8.14804,-9.06906,,,,-11.05002,-8.9085,-8.01286,-11.35,-9.98214,,,2.53131,-7.01064,-4.82439,,,,,,-5.3347,,-10.00807,-7.02222,,,,,,0.30838,,-0.27058,,-9.03101,-12.98446,-9.93274,-12.006217,,,,,,,,,-8.82251,,,,,,-4.71176,-10.8,,,,,,,,,,,-11.05403,,,,-11.0745,,,-10.99178,,,-10.965941,,-13.13249,,,-5.33131,,,,,,,,,,,-9.04681,-7.09821,,-13.15358,,,,-13.05081,,,,,,,-11.09667,-8.06381,,,,,,-11.92,-5.31203,,,0.325561,-11.9546,,,,-7.06823,,-12.53,,,,-13.08473,-12.98432,,-11.10121,,,,,,,-13.14,,,-8.97447,,-11.78,,,-10.98434,,,-6.18144,,,,,,,,,,-10.02039,-11.02302,,,-10.96606,-12.10291,,,0.82948,,,1.34099,-12.04223,-0.006577,0.15597,-9.04476,,,-10.96764,,-13.18,-10.00378,-8.12156,,-14.04714,,,-10.9772,-10.99322,,-11.93,,0.77163,,-7.0414,-0.64146,-12.02238,0.002399,0.27252,0.48636,1.53719,,,-11.10148,-0.51505,-12.05222,-7.94811,-8.82102,0.40628,,-12.981694,-5.54071,,-10.939649,-11.72346,,,,,,-13.04796,-9.08478,,-11.35,,,,,,-9.0499,-13.14626,-10.046088,-12.49,-5.8229,-7.29247,,,,-9.12771,,-11.05144,-11.09753,-7.98308,,,,,,-9.04436,,,,,,,,,,,0.37515,-11.97503,,-7.14235,,0.39531,-10.04871,0.50099,-12.99255,-11.02709,,,-9.06163,-13.0075,-7.09917,-10.05783,,-11.97504,0.84407,-11.05949,-14.11656,,-8.09423,-13.01197,0.13585,-11.07443,,-13.04849,-0.92296,,,-9.0811,1.11422,,,,-11.35,-12.0545,-12.00643,-6.98197,-12.03034,0.09568,-13.063185,-9.02874,,,-12.13405,,-9.05491,-9.992174,-8.9977,-13.25,-6.73404,,-7.99806,,-7.06329,,,,,,,,,,,,,,,,,0.79947,-5.57278,,,-12.97101,-10.00942,,
HC138,-0.58796,,,0.44274,-10.17,,-12.48373,,,,,,,,,0.76312,-11.25,1.8966,,,-8.38417,-11.53482,,,,,-13.7848,-8.5336,,,,-10.49754,-8.39906,-7.19525,-10.38,-9.35703,,,-10.48267,-12.21304,-11.55,,,,,,-11.73,,-10.52967,-7.54037,,,,,,-13.58018,,0.09292,,-9.48335,-8.62755,-9.49208,-11.44621,,,,,,,,,-7.7568,,,,,,-11.65,-11.16,,,,,,,,,,,-10.54124,,,,-10.53247,,,-10.48264,,,-10.44486,,-12.76339,,,-10.32,,,,,,,,,,,-8.65648,-12.35582,,-6.54858,,,,-12.70833,,,,,,,-11.55606,-7.48804,,,,,,-11.17,-11.79,,,0.69065,-11.39538,,,,-12.62672,,-13.39,,,,-8.61242,-7.75985,,-10.59409,,,,,,,-12.7,,,-13.59432,,-11.53247,,,-14.58894,,,-12.53,,,,,,,,,,-10.54961,3.00298,,,-11.51756,-12.50348,,,-12.38326,,,0.60992,-12.5721,0.34179,-13.56907,-9.49,,,-10.5474,,-12.53,-10.4442,-13.66408,,-9.37103,,,-10.44193,-10.78,,-12.18,,-13.63863,,-12.40623,13.66022,2.26183,0.42814,-0.6982,0.47971,-13.46641,,,-10.57952,0.028913,1.80769,-12.21797,-9.40186,0.04679,,1.53606,-11.16684,,-10.510055,-11.97,,,,,,0.84647,-13.56705,,-10.39,,,,,,-13.53832,-12.49393,-9.477849,-11.53,-11.99,-13.21,,,,-8.60475,,-11.54199,-10.595,-13.56,,,,,,-9.51419,,,,,,,,,,,-13.63912,-12.26,,-12.44,,0.06373,-10.40764,0.95618,-12.39507,-14.64019,,,-13.59209,1.17254,-12.27584,-9.50576,,-12.26,-13.63679,-11.55859,-9.54715,,-8.68054,0.87615,-0.58411,-11.56898,,0.84984,0.62414,,,-13.57645,-0.564159,,,,-10.39,-11.52693,-12.49241,-7.34876,-11.52472,0.04357,0.7961,-9.61312,,,-11.6695,,-8.41014,-9.49055,-8.4091,-12.43067,-12.40282,,-8.36027,,-6.47836,,,,,,,,,,,,,,,,,-0.40641,-12.23,,,0.19783,-10.44983,,
HC139,-0.156925,,,0.123413,-8.679,,-8.108,,,,,,,,,0.251469,-8.783,0.0374743,,,-9.815,0.4751432,,,,,-8.993285,-8.76518,,,,0.6583706,-8.858,-7.5298524,-3.885,-9.9618036,,,-10.9,-8.339,-7.781,,,,,,-3.961,,-10.99,-7.982,,,,,,0.1999448,,-0.295,,-9.994,-8.912,0.030765,0.1458,,,,,,,,,-4.772998,,,,,,-8.767,-8.692654,,,,,,,,,,,0.1662071,,,,-7.776,,,-0.649302,,,-0.2567757,,-7.845309,,,-8.759536,,,,,,,,,,,1.9076134,-8.257,,-7.605572,,,,-8.164,,,,,,,0.1646595,2.3713605,,,,,,-8.675744,-3.878,,,0.0065492,0.222674,,,,-7.754,,-4.071,,,,-8.687,-8.1140313,,-0.557269,,,,,,,-7.472,,,1.2810937,,-8.740003,,,0.6146928,,,-7.620826,,,,,,,,,,-10.88,1.0743982,,,-0.341179,0.300061,,,-0.3566339,,,0.2388666,0.3538907,-0.177368,0.226905,1.4523942,,,0.4891507,,-7.864,0.5416582,-8.521554,,0.856486,,,0.08143,-7.713556,,-8.680775,,-0.1186982,,-8.392,0.079736,0.255716,0.045357,0.046365,-0.164075,-0.263872,,,0.490064,0.0448037,-0.408707,-8.0201681,0.8026707,0.032429,,0.01456,-7.667967,,0.4847031,-8.275,,,,,,0.226614,-9.941474,,-8.545,,,,,,-8.8837766,-8.041,0.914494,-7.975,-4.0,-8.163262,,,,1.2823107,,-1.2092704,0.49296,-7.855406,,,,,,-9.999432,,,,,,,,,,,-0.065136,-7.76,,-8.351,,0.05911,-0.110389,-0.1675,-0.276856,0.7022245,,,-9.8937,-0.1734884,-8.057162,-9.873,,-7.759,-0.0041421,-1.200048,0.7207318,,-8.736615,-0.1498614,0.0545447,-1.405062,,0.202678,-0.11402,,,0.560521,-0.0384591,,,,-8.545,0.219791,0.1860458,-8.196326,0.1469118,-0.0484887,-0.0322993,-10.05,,,-6.842418,,-8.9206663,0.208859,-9.134285,-6.923536,-8.046,,-8.769686,,2.8484244,,,,,,,,,,,,,,,,,-0.0922825,-8.40486,,,0.0957918,1.3613327,,
HC140,-0.161884,,,0.031459,-5.39227,,-8.291603,,,,,,,,,0.0901377,-5.54226,0.461376,,,-9.247136,0.135255,,,,,1.316639,0.905239,,,,-0.448216,-9.232592,-8.1486,-5.114451,-0.184243,,,-11.319461,-7.280234,-5.23528,,,,,,-5.274915,,0.552922,-7.330771,,,,,,0.033724,,-0.358294,,-10.32,-8.355935,0.997087,0.322886,,,,,,,,,-8.715194,,,,,,-5.54527,-5.337374,,,,,,,,,,,-0.105282,,,,-5.383872,,,0.169706,,,0.21605,,-8.444,,,-5.56913,,,,,,,,,,,1.724011,-7.3633185,,-7.31769,,,,2.402689,,,,,,,0.3871957,-8.366455,,,,,,-5.389947,-5.039645,,,0.173589,0.176941,,,,-8.312121,,-5.539736,,,,-8.324622,1.859558,,0.301907,,,,,,,-6.383889,,,-10.3,,-6.509298,,,-11.320565,,,-6.33368,,,,,,,,,,0.681706,-0.0966786,,,-0.286469,0.472185,,,0.229126,,,-0.146197,0.037775,-0.246688,-0.020198,1.1985728,,,0.305327,,-6.358716,0.7497,-8.333113,,-9.277019,,,-0.129528,-5.074055,,-5.390569,,0.051682,,-8.398287,-0.128749,0.033357,-0.028499,0.029967,-0.2977127,-0.14406,,,0.521169,0.234094,0.39871,-8.192392,-9.228105,-0.3788177,,0.197575,-5.920693,,0.204807,-7.132577,,,,,,-0.1526959,1.233714,,-4.936274,,,,,,-9.304958,-7.330924,-0.022552,-5.410158,-5.507,-8.381918,,,,-9.407187,,-0.361413,0.530531,-8.283467,,,,,,-9.328631,,,,,,,,,,,0.033917,-6.155825,,-7.451,,-0.350187,-10.312262,0.023913,0.007056,0.069207,,,0.923431,0.360526,-7.289094,-10.298401,,-6.155886,0.064412,-0.365909,0.8966449,,1.550836,0.21323,-0.00291,-0.0466937,,-0.186731,-0.065069,,,0.971914,-0.170687,,,,-4.936583,0.572534,0.146623,-8.358939,0.409927,0.067268,-0.082875,0.238452,,,-6.198296,,-9.305728,-0.049283,-9.314421,-8.221897,-7.19216,,-8.232791,,-7.440497,,,,,,,,,,,,,,,,,0.022627,-6.162706,,,0.02643,0.619938,,
HC141,-13.74814,,,-14.58802,-10.9,,-12.95934,,,,,,,,,-12.86103,-11.23,-11.68512,,,-8.77508,-11.77694,,,,,-13.62,-13.82485,,,,-10.88618,-8.80272,-12.9809,-10.27,-9.82321,,,-10.78594,-7.47923,-11.29,,,,,,-3.71694,,-9.84413,-12.71,,,,,,-13.83854,,1.05148,,-9.82755,-13.66,-9.76803,-11.89918,,,,,,,,,-8.56364,,,,,,-11.35,-10.79,,,,,,,,,,,-10.72072,,,,-10.71,,,-10.78431,,,3.15192,,-12.26,,,-10.76,,,,,,,,,,,-13.79,-6.90967,,-12.72,,,,-6.24709,,,,,,,-11.80236,-7.92888,,,,,,-11.9,-4.0225,,,-12.85372,-11.78266,,,,-12.7,,-10.21,,,,-13.55,-12.39911,,-10.93534,,,,,,,-11.91,,,-13.76393,,-12.54,,,-10.78052,,,-12.99,,,,,,,,,,-10.80957,-10.72008,,,-11.84827,-11.89303,,,1.81147,,,-12.82116,-12.92251,0.70788,-13.79439,-13.99115,,,-10.71134,,-12.72,-9.88817,-12.55409,,-9.01928,,,-10.78021,-12.69,,-4.85746,,1.03092,,-13.14,-1.57115,-11.83218,-0.54021,1.33589,0.87523,0.81578,,,-10.69192,-0.764767,-12.94216,-8.12004,-8.70874,1.14336,,-12.972153,-12.09,,-10.81204,-7.28018,,,,,,-12.93323,-13.7577,,-12.56,,,,,,-8.71299,-12.9,-9.85879,-11.16,-10.28,-13.35645,,,,-8.70185,,-10.95469,-10.69511,-7.68767,,,,,,-8.86693,,,,,,,,,,,1.04211,-12.93,,-13.04,,1.13931,-14.91153,0.90668,-12.9211,-10.83574,,,-13.74222,1.03288,-13.28,-9.88695,,-12.93,1.80616,-10.94054,-9.76928,,-7.35356,0.69821,1.13383,-11.93713,,-12.93713,-0.08024,,,-13.78356,0.39368,,,,-12.56,-11.67055,1.71143,-12.59,-11.84496,-1.66526,-12.92201,-9.64312,,,-11.96,,-8.91145,-9.79028,-13.85155,-12.56218,-6.91185,,-13.99,,-12.81,,,,,,,,,,,,,,,,,-0.66355,-13.29,,,0.94968,-9.73408,,
HC142,0.114397,,,-0.0205556,-5.287616,,1.309767,,,,,,,,,0.092837,-5.314892,-0.182797,,,-9.183899,0.0214635,,,,,1.192313,-9.200561,,,,0.155398,0.401052,-8.120129,-5.077198,0.310068,,,-0.89951,-7.19191,-6.18559,,,,,,-6.243172,,-0.046768,-7.230494,,,,,,0.051303,,0.126516,,0.080059,-9.265388,0.600798,0.0756396,,,,,,,,,-4.833795,,,,,,-6.366686,-5.2486367,,,,,,,,,,,0.27386,,,,-6.326764,,,0.38601,,,-0.2965773,,-8.309112,,,-5.3519611,,,,,,,,,,,-9.277597,-8.277342,,2.752935,,,,-8.294405,,,,,,,-0.075532,-8.266807,,,,,,-5.287328,-5.180014,,,-0.200243,-0.115834,,,,-8.205393,,-6.33547,,,,-9.215577,-8.293153,,-0.087498,,,,,,,-6.257962,,,-0.554519,,-6.37398,,,0.535622,,,-6.238477,,,,,,,,,,-0.511286,-0.068698,,,-0.256684,-0.148991,,,-0.233097,,,-0.012574,-0.015949,0.063438,0.048965,0.302511,,,0.090589,,-6.233542,0.366922,-8.237207,,-0.222231,,,-0.339295,-6.191553,,-5.283245,,0.080974,,1.454654,-0.111435,-0.241947,0.062777,-0.0365471,0.0048,-0.152772,,,-0.652499,0.018568,0.039171,1.189177,-0.275601,0.125345,,0.116463,-5.969599,,0.168899,-7.130678,,,,,,-0.187947,0.364745,,-4.999541,,,,,,-9.209204,-7.213964,0.902993,-6.259401,-5.295738,1.340398,,,,0.143968,,0.431297,-0.641255,-8.208158,,,,,,-10.22654,,,,,,,,,,,0.122349,3.359075,,-7.3266054,,0.122734,-1.173978,0.112509,0.217602,0.1257289,,,0.052832,0.041876,-8.204877,-10.208735,,3.358727,0.101492,0.490318,-1.091583,,0.679899,-0.075889,0.011874,0.40468,,-0.144379,0.114118,,,0.106063,0.036555,,,,-4.99932,0.011122,-0.189551,1.448068,0.108185,0.0353654,-0.0373,-10.248034,,,-6.118229,,1.061154,0.158313,0.108938,-8.167271,2.220961,,0.578278,,-7.266596,,,,,,,,,,,,,,,,,-0.034983,-6.148462,,,0.023925,0.018972,,
HC143,0.10477,,,-0.122936,-11.13,,-8.186058,,,,,,,,,0.05071,-5.391894,-0.076948,,,-9.18387,-0.40167,,,,,-8.361268,-9.232348,,,,-11.203725,-9.136505,-8.099465,-5.268277,-10.182082,,,-10.241116,-7.145578,-12.15,,,,,,-5.3776,,0.551591,-7.254993,,,,,,-0.128771,,0.477373,,-10.221658,-8.267846,-10.19693,-12.249741,,,,,,,,,-4.836862,,,,,,-12.28,-5.053575,,,,,,,,,,,1.915007,,,,-11.35,,,0.180688,,,0.581528,,-7.382622,,,-11.39,,,,,,,,,,,2.130922,-7.230261,,-7.306644,,,,-7.328442,,,,,,,-0.62526,-8.27022,,,,,,-5.125357,-5.110915,,,-0.420778,-0.00707,,,,-7.279398,,-12.68,,,,-8.29575,-8.300073,,-11.25795,,,,,,,-6.367379,,,-9.210384,,-6.235565,,,-11.21627,,,-6.312845,,,,,,,,,,1.447428,-11.229048,,,-0.592983,-0.261342,,,0.17606,,,-0.472425,0.039048,0.251597,0.054348,-9.22691,,,0.9821,,-6.315561,-10.207808,-8.296936,,-9.183656,,,0.547423,-5.004338,,-5.127999,,-0.328462,,-7.224361,0.321963,-0.140766,0.128793,-0.069079,0.213668,0.517975,,,0.206496,-0.071129,-0.26258,-8.090159,-9.132663,0.293644,,0.031624,-5.83884,,0.217194,-6.935637,,,,,,0.179952,-9.288301,,-4.655645,,,,,,-9.23111,-7.239689,-10.267959,-5.344803,-5.695922,-8.278326,,,,-9.333824,,-11.205075,0.220802,-8.228976,,,,,,1.521122,,,,,,,,,,,-0.3169952,-6.125073,,-7.294597,,0.300178,-10.245829,-0.08184,0.254901,-0.464282,,,-10.27899,-0.267266,-7.185382,1.270744,,-6.125111,-0.255395,-11.213996,-10.248496,,-8.328622,-0.1216,-0.183558,-11.22094,,0.106216,0.142235,,,-9.283068,0.0972999,,,,-4.656028,-12.243112,0.01842,-7.231128,-0.877832,-0.023634,-0.225651,1.326718,,,-6.309235,,-9.224176,-10.213196,-9.210301,-8.281906,-7.056873,,-8.17438,,-7.283252,,,,,,,,,,,,,,,,,0.1445561,-5.92284,,,-0.387277,0.613585,,
HC144,0.128747,,,-0.292651,-4.693219,,-7.624032,,,,,,,,,0.101868,-4.574233,-0.381219,,,1.123648,-0.087439,,,,,1.172864,-9.662714,,,,0.488808,-8.683865,-8.755451,-4.747172,-0.558837,,,-10.641408,-7.72648,-5.591041,,,,,,-5.557057,,0.229381,-7.604493,,,,,,0.234125,,0.171186,,-9.643884,-8.546152,0.249017,0.344536,,,,,,,,,-9.750929,,,,,,-5.451483,-4.573788,,,,,,,,,,,0.512828,,,,-5.463999,,,-0.174158,,,0.077754,,-7.551437,,,-4.63369,,,,,,,,,,,-8.600383,-7.664268,,-7.629606,,,,-7.590086,,,,,,,-0.400505,-7.676412,,,,,,-4.693295,-4.651161,,,-0.032163,0.223551,,,,2.036831,,-5.396471,,,,-8.615806,-8.515838,,0.674528,,,,,,,-5.640597,,,-9.615192,,-5.564295,,,0.50623,,,-6.595864,,,,,,,,,,0.340128,-0.030002,,,-0.210425,-0.121791,,,-0.090011,,,-0.074899,0.077654,-0.053227,0.247322,-9.665377,,,0.020513,,-6.706588,0.0103999,-8.611739,,0.300603,,,0.559436,-5.575123,,-4.69648,,-0.0003435,,-7.626718,-0.015212,0.178333,-0.169359,0.096848,0.115542,-0.098716,,,1.063081,-0.155956,0.261756,1.5754,0.978806,0.076012,,-0.446547,-6.63787,,0.742892,-6.673722,,,,,,0.216885,0.253968,,-4.765997,,,,,,-9.66428,-7.63115,-0.353126,-5.663532,-4.71599,-7.722644,,,,0.773811,,0.134707,1.085844,1.966252,,,,,,-9.646374,,,,,,,,,,,-0.011907,-6.665905,,-6.633423,,0.053722,0.12384,0.038691,-0.25639,-0.08418,,,0.62776,0.036613,-7.7026,-0.160955,,-6.665947,0.028556,-0.014689,1.302916,,-8.560128,-0.095072,0.096636,0.087946,,0.199694,-0.140974,,,-0.020324,0.105369,,,,-4.764137,0.103063,-0.372937,-7.578961,-0.069414,-0.035746,0.080044,1.116776,,,-6.703208,,1.125114,0.282957,-9.661479,1.771214,2.678438,,1.103834,,-7.623188,,,,,,,,,,,,,,,,,-0.241781,3.589282,,,0.23881,-0.108771,,
